0,3.07859373
1,3.07859373
2,3.07859373
3,3.07859373
4,3.10750289
5,3.10750289
6,3.10750289
7,3.10750289
8,3.10750289
9,3.337491325
10,3.337491325
11,3.337491325
12,3.337491325
13,3.337491325
14,3.337491325
15,3.337491325
16,3.337491325
17,3.337491325
18,3.337491325
19,3.337491325
20,3.337491325
21,3.337491325
22,3.337491325
23,3.337491325
24,3.337491325
25,3.337491325
26,3.37989143
27,3.37989143
28,3.37989143
29,3.37989143
30,3.37989143
31,3.37989143
32,3.37989143
33,3.37989143
34,3.37989143
35,3.37989143
36,3.37989143
37,3.37989143
38,3.37989143
39,3.37989143
40,3.37989143
41,3.37989143
42,3.37989143
43,3.37989143
44,3.37989143
45,3.37989143
46,3.37989143
47,3.37989143
48,3.37989143
49,3.37989143
50,3.37989143
51,3.37989143
52,3.37989143
53,3.37989143
54,3.37989143
55,3.37989143
56,3.37989143
57,3.37989143
58,3.37989143
59,3.37989143
60,3.37989143
61,3.37989143
62,3.37989143
63,3.37989143
64,3.37989143
65,3.37989143
66,3.37989143
67,3.37989143
68,3.37989143
69,3.37989143
70,3.37989143
71,3.37989143
72,3.37989143
73,3.37989143
74,3.37989143
75,3.37989143
76,3.37989143
77,3.37989143
78,3.37989143
79,3.37989143
80,3.37989143
81,3.37989143
82,3.37989143
83,3.37989143
84,3.37989143
85,3.37989143
86,3.37989143
87,3.37989143
88,3.37989143
89,3.37989143
90,3.37989143
91,3.37989143
92,3.37989143
93,3.37989143
94,3.37989143
95,3.37989143
96,3.37989143
97,3.37989143
98,3.37989143
99,3.37989143
100,3.37989143
101,3.37989143
102,3.37989143
103,3.37989143
104,3.37989143
105,3.37989143
106,3.37989143
107,3.37989143
108,3.37989143
109,3.37989143
110,3.37989143
111,3.37989143
112,3.37989143
113,3.37989143
114,3.37989143
115,3.37989143
116,3.37989143
117,3.37989143
118,3.37989143
119,3.37989143
120,3.37989143
121,3.37989143
122,3.37989143
123,3.37989143
124,3.37989143
125,3.37989143
126,3.37989143
127,3.37989143
128,3.37989143
129,3.37989143
130,3.37989143
131,3.37989143
132,3.37989143
133,3.37989143
134,3.37989143
135,3.37989143
136,3.37989143
137,3.37989143
138,3.37989143
139,3.37989143
140,3.37989143
141,3.37989143
142,3.37989143
143,3.37989143
144,3.37989143
145,3.37989143
146,3.37989143
147,3.37989143
148,3.37989143
149,3.37989143
150,3.37989143
151,3.37989143
152,3.37989143
153,3.37989143
154,3.37989143
155,3.37989143
156,3.37989143
157,3.37989143
158,3.37989143
159,3.37989143
160,3.37989143
161,3.37989143
162,3.452485545
163,3.452485545
164,3.452485545
165,3.452485545
166,3.452485545
167,3.452485545
168,3.452485545
169,3.452485545
170,3.452485545
171,3.452485545
172,3.452485545
173,3.452485545
174,3.452485545
175,3.452485545
176,3.452485545
177,3.452485545
178,3.452485545
179,3.452485545
180,3.452485545
181,3.452485545
182,3.452485545
183,3.452485545
184,3.452485545
185,3.452485545
186,3.452485545
187,3.452485545
188,3.452485545
189,3.452485545
190,3.452485545
191,3.452485545
192,3.452485545
193,3.452485545
194,3.452485545
195,3.452485545
196,3.452485545
197,3.452485545
198,3.452485545
199,3.452485545
200,3.452485545
201,3.452485545
202,3.452485545
203,3.452485545
204,3.452485545
205,3.452485545
206,3.452485545
207,3.452485545
208,3.452485545
209,3.452485545
210,3.452485545
211,3.452485545
212,3.452485545
213,3.452485545
214,3.452485545
215,3.452485545
216,3.452485545
217,3.452485545
218,3.452485545
219,3.452485545
220,3.452485545
221,3.452485545
222,3.452485545
223,3.452485545
224,3.452485545
225,3.452485545
226,3.452485545
227,3.452485545
228,3.452485545
229,3.452485545
230,3.452485545
231,3.452485545
232,3.452485545
233,3.452485545
234,3.452485545
235,3.452485545
236,3.452485545
237,3.452485545
238,3.452485545
239,3.452485545
240,3.452485545
241,3.452485545
242,3.452485545
243,3.452485545
244,3.452485545
245,3.452485545
246,3.452485545
247,3.452485545
248,3.452485545
249,3.452485545
250,3.452485545
251,3.452485545
252,3.452485545
